シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,支出先ブロック番号,支出先ブロック名,支出先の数,事業を行う上での役割,ブロックの合計支出額,支出先名,法人番号,所在地,法人種別,その他支出先,支出先の合計支出額,契約概要,金額,契約方式等,具体的な契約方式等,入札者数,落札率,一者応札・一者応募又は競争性のない随意契約となった理由及び改善策（支出額10億円以上）,その他の契約
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社ＪＡＰＡＮ　ＣＲＡＦＴ　ＳＡＫＥ　ＣＯＭＰＡＮＹ,9011001104904 ,,,FALSE,6954545 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社ＪＡＰＡＮ　ＣＲＡＦＴ　ＳＡＫＥ　ＣＯＭＰＡＮＹ,9011001104904 ,,,FALSE,,Sakenomy機能強化による海外展開支援とインバウンド促進,6954545 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,玉乃光酒造株式会社,8130001015035 ,,,FALSE,9596864 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,玉乃光酒造株式会社,8130001015035 ,,,FALSE,,海外向けオーガニック日本酒の新商品開発およびブランディング,9596864 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,金水晶酒造株式会社,4380002000997 ,,,FALSE,10000000 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,金水晶酒造株式会社,4380002000997 ,,,FALSE,,日本酒と食品のペアリングを行うマッチングシステムの開発・運用,10000000 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,ＳＣＥＮＴＭＡＴＩＣ株式会社,3010401149473 ,,,FALSE,9810926 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,ＳＣＥＮＴＭＡＴＩＣ株式会社,3010401149473 ,,,FALSE,,"自社ソムリエAI""KAORIUM""を用いたSGP日本酒フェア",9810926 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,審査員,8,諸謝金,1322400 ,,,,,,,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ａ,9999999999999 ,,,FALSE,235200 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ａ,9999999999999 ,,,FALSE,,公募案件の審査に係る謝金,235200 ,その他,謝金支払,,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｂ,9999999999999 ,,,FALSE,235200 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｂ,9999999999999 ,,,FALSE,,公募案件の審査に係る謝金,235200 ,その他,謝金支払,,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｃ,9999999999999 ,,,FALSE,211200 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｃ,9999999999999 ,,,FALSE,,公募案件の審査に係る謝金,211200 ,その他,謝金支払,,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｄ,9999999999999 ,,,FALSE,189600 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｄ,9999999999999 ,,,FALSE,,公募案件の審査に係る謝金,189600 ,その他,謝金支払,,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｅ,9999999999999 ,,,FALSE,182400 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｅ,9999999999999 ,,,FALSE,,公募案件の審査に係る謝金,182400 ,その他,謝金支払,,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｆ,9999999999999 ,,,FALSE,112000 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｆ,9999999999999 ,,,FALSE,,公募案件の審査に係る謝金,112000 ,その他,謝金支払,,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｇ,9999999999999 ,,,FALSE,78400 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｇ,9999999999999 ,,,FALSE,,公募案件の審査に係る謝金,78400 ,その他,謝金支払,,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｈ,9999999999999 ,,,FALSE,78400 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,B,,,,,個人Ｈ,9999999999999 ,,,FALSE,,公募案件の審査に係る謝金,78400 ,その他,謝金支払,,,,FALSE
レビューシート,2025,21625,新産業創出等研究開発推進事業費補助（一般会計）,19,文部科学省,文部科学省,研究振興局,,研究振興戦略官,,,,A,福島国際研究教育機構,1,事業実施主体,,,,,,,,,,,,,,,
